Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Kathleen Fisher,Caucasian,female,0.0,Australia,25.0,94560,1,3.66,0.37,3.0,3.02,7.24,0.0,29.0,4.5,1.28,0.42,-2.53,-1.68,5.01,Sciences,Ok,Bad,0.0,0.0,0.0
Joseph Doty,Asian,male,0.0,Australia,26.0,94566,1,3.19,0.25,4.0,2.96,7.359999999999999,0.0,35.0,1.0,-1.83,2.45,-0.31,0.12,7.47,Engineering,Very Good,Bad,0.0,0.0,0.0
James Leduc,Caucasian,male,0.0,USA,24.0,94403,1,2.26,0.41,0.5,2.23,5.79,0.0,26.0,7.0,3.62,0.88,-0.39,-0.47,6.07,Engineering,Ok,Good,0.0,0.0,0.0
Phyllis Billings,Caucasian,female,1.0,USA,24.0,94586,1,2.74,0.02,0.5,1.87,5.67,0.0,38.0,3.0,0.09,2.87,0.03,-0.44,6.64,Engineering,None,Good,0.0,1.0,0.0
Roxanne Brown,Caucasian,female,1.0,USA,29.0,94061,1,3.06,0.06,4.0,2.48,6.26,0.0,22.0,3.5,0.67,1.14,-2.12,-2.67,3.62,Engineering,None,Good,0.0,1.0,0.0
Christopher Heller,Caucasian,male,0.0,USA,23.0,94027,1,2.7,0.33,2.0,2.02,4.34,0.0,24.0,5.0,1.99,2.29,1.84,1.5,8.5,Engineering,Ok,Bad,0.0,0.0,1.0
Sammie Miller,African-American,male,0.0,USA,26.0,94304,1,2.96,0.39,1.5,2.62,6.609999999999999,0.0,19.0,6.0,2.61,0.69,-2.37,-2.14,4.43,Engineering,None,Bad,0.0,0.0,0.0
Bernice Crisp,Caucasian,female,1.0,USA,28.0,94611,1,3.26,0.18,3.5,1.83,3.4400000000000004,1.0,52.0,1.5,-0.99,1.39,-0.52,0.92,8.39,Sciences,Very Good,Bad,0.0,1.0,1.0
William Harris,African-American,male,0.0,USA,28.0,94560,1,2.66,0.37,2.0,2.88,7.65,0.0,29.0,3.0,-0.2,1.42,-1.04,-1.28,5.37,Humanities,None,Good,0.0,0.0,0.0
Gracie Chavez,Asian,female,1.0,USA,27.0,94502,1,3.52,0.08,5.0,3.06,7.4399999999999995,0.0,49.0,2.5,-0.18,2.79,2.93,2.85,10.27,Quantitative,Ok,Bad,0.0,0.0,0.0
Victor Wies,Caucasian,male,0.0,USA,26.0,94301,1,2.68,0.31,1.5,2.18,5.07,0.0,17.0,6.0,2.26,2.1,-0.34,-0.23,6.77,Engineering,Ok,Bad,0.0,1.0,1.0
Betty Else,Other,female,1.0,China,23.0,94544,1,2.73,0.65,0.5,2.43,5.68,0.0,31.0,3.0,0.18,2.25,-0.04,0.09,7.26,Engineering,Ok,Bad,0.0,0.0,0.0
Nicole Beavers,Caucasian,female,1.0,USA,26.0,94040,1,2.44,0.16,0.0,0.93,1.8900000000000006,1.5,4.0,2.5,-0.75,0.88,-2.16,-1.64,5.17,Engineering,Very Good,Good,0.0,1.0,1.0
George Riley,Caucasian,male,0.0,USA,23.0,94560,1,1.91,0.43,2.0,1.75,3.6500000000000004,0.0,29.0,2.5,-0.24,1.33,-1.62,-2.24,4.09,Engineering,Ok,Bad,0.0,1.0,1.0
Renee Duby,Caucasian,female,0.0,USA,24.0,94578,1,2.71,0.35,0.0,2.19,5.63,2.0,39.0,2.5,-0.66,0.0,-5.56,-3.57,3.19,Humanities,Very Good,Good,0.0,1.0,0.0
Joyce Murray,Caucasian,female,0.0,Australia,24.0,94560,1,2.83,0.43,0.0,1.98,4.51,0.0,29.0,3.0,-0.11,1.3,-1.77,-1.06,5.91,Sciences,Very Good,Good,0.0,0.0,0.0
Dominique Pope,Hispanic,male,0.0,Australia,22.0,94539,1,3.16,0.22,1.0,2.12,5.29,0.0,25.0,3.0,-0.12,2.86,2.25,1.59,8.74,Quantitative,None,Good,0.0,0.0,0.0
Rosa Simpson,African-American,female,0.0,USA,26.0,94025,1,2.51,0.2,0.0,1.67,4.62,0.0,20.0,6.0,2.6,2.58,0.9,0.76,7.89,Quantitative,Ok,Bad,0.0,0.0,0.0
Serena Williams,African-American,female,1.0,Canada,20.0,94025,1,2.01,0.16,-4.0,0.13,0.7599999999999998,0.0,20.0,4.0,0.53,1.85,-1.79,-0.64,6.87,Sciences,None,Bad,0.0,1.0,1.0
Derrick Johnson,Caucasian,male,0.0,USA,23.0,94538,1,3.17,0.43,0.5,3.24,8.86,0.0,21.0,2.0,-0.72,2.46,0.41,0.8,8.22,Engineering,Ok,Bad,1.0,0.0,0.0
Cheryl Slater,Caucasian,female,1.0,USA,24.0,94403,1,1.72,0.27,3.0,1.98,4.73,0.0,26.0,2.0,-0.69,0.09,-5.79,-4.62,2.0,Engineering,Very Good,Good,0.0,0.0,1.0
Charles Johnson,African-American,male,0.0,USA,25.0,94402,1,2.75,0.14,0.0,1.49,3.8099999999999996,0.0,28.0,3.0,-0.21,3.22,1.33,-0.01,6.74,Sciences,None,Bad,0.0,1.0,1.0
Joan Price,Caucasian,female,0.0,USA,24.0,94038,1,2.67,0.16,1.0,1.96,5.24,0.0,57.0,3.0,-0.1,1.89,-0.67,-0.72,6.12,Quantitative,Ok,Bad,0.0,0.0,0.0
Tabitha Helm,Caucasian,female,0.0,USA,26.0,94043,1,2.03,0.43,1.0,1.98,4.78,0.0,5.0,6.0,2.58,1.49,-1.09,-1.3,5.28,Engineering,Ok,Good,0.0,0.0,0.0
Kevin Tricomi,Caucasian,male,2.0,USA,28.0,94030,1,2.4,0.12,1.5,1.87,4.75,0.0,34.0,5.0,1.77,3.13,3.58,2.03,8.81,Quantitative,Ok,Good,0.0,1.0,1.0
Matthew Nichols,Asian,male,1.0,USA,24.0,94109,1,2.84,0.61,2.5,3.34,8.54,0.0,48.0,0.0,-2.27,1.65,0.68,1.16,8.34,Sciences,Ok,Good,0.0,0.0,0.0
Barb Ables,Caucasian,female,0.0,USA,27.0,94070,1,3.09,0.22,2.0,2.43,6.04,0.0,27.0,1.5,-1.38,2.36,1.2,0.86,7.92,Engineering,Ok,Good,0.0,1.0,0.0
Adrian Green,Asian,male,2.0,USA,30.0,94587,1,3.66,0.31,2.5,3.86,10.69,1.5,30.0,2.0,-0.66,0.3,-2.57,-2.73,3.39,Humanities,Very Good,Good,0.0,1.0,0.0
Kevin Perry,Caucasian,male,0.0,USA,25.0,94510,1,3.0,0.61,2.5,2.63,5.49,0.0,69.0,3.0,0.03,0.53,-5.1,-4.82,1.53,Quantitative,None,Bad,0.0,1.0,1.0
Latisha Mayfield,Caucasian,female,1.0,USA,24.0,94038,1,3.34,0.45,1.0,2.96,7.470000000000001,0.0,57.0,4.5,1.56,2.91,1.41,1.02,8.25,Sciences,Ok,Bad,0.0,0.0,0.0
Pamela Kean,Caucasian,female,0.0,USA,25.0,94131,1,3.19,0.04,2.0,2.48,6.83,0.0,44.0,3.0,0.14,1.73,0.17,0.43,7.51,Quantitative,Very Good,Bad,0.0,0.0,0.0
Stephen Hall,Hispanic,male,1.0,USA,25.0,94040,1,2.9,0.29,1.0,1.81,4.24,1.0,3.0,1.5,-1.6,4.09,5.53,4.63,12.24,Humanities,Very Good,Bad,0.0,1.0,1.0
John Greenfield,Caucasian,male,0.0,USA,23.0,94025,1,2.8,0.35,1.0,2.65,7.21,0.0,20.0,2.0,-0.8,2.9,1.14,1.17,8.61,Engineering,None,Bad,0.0,0.0,0.0
Robert Harrier,Hispanic,male,1.0,USA,21.0,94105,1,2.43,-0.04,-1.0,0.59,1.6899999999999995,0.0,45.0,4.0,1.09,4.11,3.72,3.95,11.96,Engineering,None,Bad,0.0,1.0,1.0
Daniel Rubenstein,African-American,male,0.0,USA,27.0,94040,1,2.16,0.53,1.0,1.49,2.55,3.5,3.0,6.0,2.25,1.78,0.2,-0.27,6.4,Quantitative,None,Good,0.0,1.0,1.0
Robin Lorello,African-American,female,0.0,USA,24.0,94028,1,2.92,0.29,3.0,2.61,6.390000000000001,0.0,23.0,2.0,-0.88,1.86,-0.05,-0.34,6.48,Engineering,Ok,Good,0.0,1.0,0.0
David Day,African-American,male,0.0,USA,25.0,94544,1,2.86,-0.02,4.0,2.12,5.28,0.0,32.0,1.5,-1.21,1.33,-1.64,-0.73,6.29,Engineering,Ok,Bad,0.0,1.0,1.0
Lisa Smith,Asian,female,0.0,China,24.0,94523,1,2.96,0.29,0.0,2.46,6.65,0.0,55.0,3.0,0.31,2.16,-0.05,0.08,7.18,Engineering,None,Bad,0.0,1.0,0.0
Helen Strahle,Caucasian,female,0.0,USA,24.0,94503,1,3.13,0.51,0.0,2.48,6.029999999999999,0.0,83.0,1.0,-1.29,0.43,-3.02,-2.23,4.5,Engineering,Ok,Good,0.0,0.0,0.0
Jonathan Atherton,Asian,male,0.0,USA,22.0,94301,1,3.02,0.27,0.0,1.31,2.6500000000000004,0.0,17.0,4.0,0.6,0.6,-1.63,-1.44,5.05,Quantitative,Very Good,Bad,0.0,0.0,0.0
Otis Cramblit,Asian,male,0.0,USA,27.0,94587,1,3.65,0.22,3.0,3.32,8.870000000000001,0.0,30.0,6.5,3.27,2.65,0.98,1.58,9.28,Engineering,None,Good,0.0,1.0,0.0
Darin Cruz,Caucasian,male,1.0,Canada,21.0,94089,1,2.79,0.25,-1.0,1.51,3.9000000000000004,0.0,11.0,5.0,1.6,3.02,2.31,1.81,8.98,Engineering,Very Good,Good,1.0,1.0,1.0
Hector Debernardi,Caucasian,male,0.0,USA,28.0,94070,1,3.27,0.41,5.5,3.18,6.8100000000000005,0.0,27.0,4.0,0.9,2.89,3.78,2.56,9.52,Engineering,None,Bad,0.0,1.0,0.0
Jeffery Wagner,Asian,male,2.0,USA,23.0,94709,1,2.65,0.41,0.0,1.9,4.71,0.0,59.0,0.0,-2.39,0.05,-3.61,-3.54,2.59,Engineering,Very Good,Good,1.0,1.0,1.0
Bradley Hedgepeth,African-American,male,0.0,USA,28.0,94605,1,2.74,0.45,2.5,2.91,7.23,0.0,42.0,1.0,-1.64,0.81,-1.25,0.2,7.51,Humanities,Ok,Good,0.0,0.0,0.0
Ginger Kuehne,Caucasian,female,0.0,USA,27.0,94087,1,2.43,0.18,2.5,2.22,5.58,2.5,12.0,4.5,1.16,0.97,-2.66,-2.15,4.61,Engineering,Ok,Good,0.0,0.0,1.0
Richard Segura,Caucasian,male,0.0,USA,19.0,94586,1,1.95,0.04,-2.0,0.31,1.0999999999999996,0.0,38.0,4.0,0.82,2.68,2.67,2.58,9.99,Engineering,Very Good,Good,0.0,0.0,1.0
Jc Davis,Caucasian,male,1.0,Canada,29.0,94544,1,2.64,0.25,0.0,2.23,6.470000000000001,3.0,31.0,5.0,1.98,1.69,-0.89,-0.01,7.33,Engineering,Ok,Good,1.0,1.0,0.0
Dale Daniels,Caucasian,male,1.0,USA,26.0,94569,1,2.32,0.35,0.0,2.38,6.45,0.0,68.0,3.0,0.55,3.51,3.85,4.19,12.18,Quantitative,Ok,Bad,0.0,1.0,0.0
Theresa Essig,Caucasian,female,1.0,USA,27.0,94022,1,2.79,0.14,3.0,2.37,5.79,2.0,13.0,4.0,0.95,3.35,2.57,1.61,8.68,Quantitative,Ok,Bad,0.0,1.0,0.0
Martin Covey,Caucasian,male,1.0,USA,28.0,94085,1,2.85,0.29,3.5,3.23,8.45,2.0,8.0,3.0,-0.09,1.21,-1.8,-1.85,4.74,Quantitative,None,Good,0.0,0.0,0.0
Maria Sandoval,African-American,female,0.0,USA,25.0,94402,1,3.63,0.25,0.0,2.73,7.3,0.0,28.0,0.0,-3.95,2.47,1.73,1.88,9.25,Quantitative,Ok,Bad,0.0,1.0,0.0
Clemmie Helms,Caucasian,female,0.0,USA,26.0,94043,1,3.29,0.25,1.0,1.95,4.16,0.0,7.0,4.0,0.59,2.91,2.25,3.33,11.35,Quantitative,None,Bad,0.0,1.0,1.0
John Marcum,Asian,male,0.0,USA,27.0,94941,1,3.74,0.2,3.5,3.85,10.48,0.0,75.0,0.0,-3.18,2.89,2.8,3.11,10.7,Humanities,Very Good,Good,0.0,0.0,0.0
Joshua Willie,Caucasian,male,0.0,USA,22.0,94040,1,3.09,0.27,-1.0,1.85,5.05,0.0,4.0,3.0,0.18,0.95,-0.64,-0.68,5.94,Sciences,None,Good,0.0,0.0,1.0
Patrick Mask,Caucasian,male,1.0,USA,23.0,94114,1,2.08,0.35,2.0,1.96,4.52,1.0,47.0,1.0,-2.08,0.36,-4.71,-4.91,1.15,Quantitative,None,Good,0.0,1.0,1.0
Melvin Bixby,Caucasian,male,1.0,USA,23.0,94402,1,3.31,0.43,1.0,2.14,4.41,0.0,28.0,5.5,2.26,1.51,-0.44,-0.27,6.6,Sciences,Ok,Good,0.0,1.0,1.0
Jean Corriveau,African-American,female,0.0,Canada,24.0,95620,1,3.07,0.39,2.0,1.75,3.1399999999999997,0.0,109.0,0.0,-4.87,2.21,1.15,1.57,8.92,Engineering,Ok,Good,0.0,1.0,1.0
Paula Lester,Caucasian,female,0.0,USA,22.0,94114,1,2.14,0.18,0.0,0.92,2.01,0.0,47.0,3.5,0.41,1.82,-0.83,-1.35,5.25,Engineering,None,Good,0.0,0.0,1.0
Laura Tiger,Caucasian,female,1.0,USA,27.0,94025,1,2.78,0.41,4.0,2.96,6.93,0.0,20.0,4.5,1.24,3.31,2.12,1.72,9.29,Engineering,None,Bad,0.0,1.0,0.0
Edna Schuster,Hispanic,female,0.0,USA,29.0,94114,1,2.39,0.27,5.0,2.26,4.54,0.0,47.0,0.0,-3.29,1.72,0.07,0.19,7.14,Engineering,Ok,Good,0.0,0.0,0.0
Paul Chaffee,Hispanic,male,2.0,USA,22.0,94544,1,2.32,0.1,0.0,1.49,4.02,0.0,32.0,1.5,-1.44,2.82,-0.21,-0.27,7.06,Engineering,None,Bad,0.0,1.0,1.0
Dora Stewart,Caucasian,female,0.0,USA,27.0,94603,1,3.0,0.31,2.5,2.38,5.3,0.0,40.0,3.0,0.2,1.97,0.31,0.36,7.39,Sciences,None,Bad,0.0,1.0,1.0
Sharon Clarke,Other,female,0.0,USA,25.0,94566,1,3.18,0.37,0.0,1.76,3.7699999999999996,0.0,35.0,4.5,1.57,2.2,0.32,0.38,7.5,Quantitative,Ok,Good,0.0,1.0,1.0
Darlene Rubinstein,African-American,female,0.0,USA,26.0,94510,1,3.78,0.43,0.0,3.06,8.26,0.0,69.0,0.0,-2.35,1.21,-2.12,-2.0,4.74,Sciences,Ok,Bad,1.0,0.0,0.0
Terrell Gallardo,Hispanic,male,0.0,USA,24.0,94028,1,3.39,0.25,0.0,1.81,4.32,1.5,23.0,2.0,-1.38,1.04,-0.11,0.1,6.9,Quantitative,None,Good,0.0,0.0,0.0
Johnnie Kaywood,Caucasian,female,0.0,USA,26.0,94085,1,2.63,0.18,1.5,1.43,2.87,0.0,9.0,5.5,2.03,0.29,-3.5,-3.08,3.38,Engineering,Ok,Good,1.0,1.0,1.0
Gregory Thomas,Caucasian,male,0.0,USA,26.0,94609,1,3.03,-0.02,0.5,1.95,5.42,2.5,50.0,3.0,0.23,1.68,0.29,0.57,7.69,Engineering,Very Good,Good,0.0,0.0,0.0
Donna Los,Caucasian,female,0.0,USA,23.0,94043,1,2.98,0.18,-2.0,0.74,1.6400000000000006,0.0,5.0,6.5,3.07,3.89,2.42,2.38,10.14,Engineering,Ok,Good,0.0,1.0,1.0
Michael Hayek,Caucasian,male,0.0,USA,26.0,94043,1,2.38,0.2,0.0,1.15,2.7699999999999996,3.0,5.0,5.0,1.81,3.66,3.99,2.94,10.19,Quantitative,Ok,Good,0.0,0.0,0.0
Michael Cannon,Hispanic,male,1.0,USA,19.0,94403,1,3.02,0.55,-2.0,1.94,4.73,0.0,26.0,5.0,1.93,1.17,-1.59,-0.71,6.38,Quantitative,Ok,Bad,0.0,0.0,1.0
Chuck Norvell,Caucasian,male,0.0,USA,21.0,94707,1,3.57,0.33,0.0,2.9,7.7,1.0,60.0,0.0,-2.42,1.7,-0.64,-0.74,6.08,Quantitative,Very Good,Bad,0.0,0.0,0.0
Lynne Griffith,Caucasian,female,0.0,USA,24.0,94087,1,2.79,0.27,0.0,2.25,6.37,0.0,12.0,6.0,2.48,0.96,-3.65,-3.6,2.87,Engineering,None,Bad,0.0,1.0,0.0
Charles Gentery,Caucasian,male,1.0,USA,25.0,94801,1,2.56,0.25,1.0,1.34,2.6900000000000004,0.5,63.0,0.0,-2.34,4.1,3.85,3.41,11.17,Quantitative,None,Bad,0.0,1.0,1.0
Brian Alves,African-American,male,1.0,USA,22.0,94040,1,3.6,0.43,0.0,3.04,7.84,0.0,3.0,0.5,-2.53,2.51,-0.42,0.59,8.24,Quantitative,None,Good,0.0,0.0,0.0
Loretta Dimond,Caucasian,female,1.0,USA,25.0,94019,1,2.02,0.25,2.5,1.41,2.5700000000000003,2.0,46.0,3.0,0.14,1.07,-3.37,-2.49,4.55,Engineering,Very Good,Good,0.0,1.0,1.0
Jeremy Sayman,Hispanic,male,0.0,Mexico,21.0,94301,1,3.09,0.39,1.0,3.29,9.23,0.0,17.0,1.5,-1.55,2.67,1.2,0.03,6.67,Sciences,None,Good,0.0,0.0,0.0
David Hyatt,Caucasian,male,1.0,USA,21.0,94403,1,1.85,0.25,-1.0,0.75,1.5500000000000007,0.0,26.0,1.0,-1.72,3.2,2.31,1.92,9.19,Sciences,Ok,Good,0.0,1.0,1.0
Brad Cresci,Other,male,0.0,USA,24.0,94566,1,3.42,0.27,1.0,2.61,6.59,0.0,35.0,0.0,-3.51,1.37,-1.65,-1.2,5.77,Engineering,Ok,Bad,0.0,1.0,0.0
Teresa Castano,Caucasian,female,0.0,USA,27.0,94572,1,3.6,0.24,2.0,2.32,5.21,0.0,72.0,0.0,-2.22,3.58,3.53,2.28,9.47,Quantitative,None,Good,0.0,1.0,1.0
George Bowman,Caucasian,male,0.0,USA,30.0,94566,1,3.14,0.12,3.0,2.7,6.84,0.0,35.0,2.0,-0.26,2.17,0.65,0.66,7.7,Quantitative,Ok,Bad,1.0,1.0,0.0
David Mendoza,African-American,male,1.0,USA,28.0,94569,1,3.5,0.51,1.0,3.63,9.48,2.0,68.0,3.0,0.61,1.43,-0.56,-0.28,6.6,Quantitative,None,Good,0.0,0.0,0.0
Mark Smith,African-American,male,0.0,USA,27.0,94560,1,2.86,0.39,2.0,2.74,6.9399999999999995,4.0,29.0,6.0,2.99,1.37,-2.86,-3.44,2.88,Sciences,Ok,Bad,0.0,1.0,0.0
Annie Harper,Caucasian,female,1.0,USA,21.0,94109,1,2.09,0.1,-2.0,0.47,1.1600000000000001,0.0,48.0,2.0,-0.87,3.03,1.73,2.48,10.4,Engineering,Very Good,Good,0.0,0.0,1.0
Ignacio Gouveia,Other,male,0.0,USA,28.0,94578,1,2.88,0.25,2.0,2.88,7.67,0.0,39.0,3.0,-0.06,2.07,-0.68,-0.99,5.84,Engineering,Very Good,Good,0.0,0.0,0.0
Leon Cress,Hispanic,male,0.0,USA,23.0,94903,1,3.47,0.22,0.5,2.75,7.390000000000001,2.5,70.0,3.0,0.08,3.07,2.27,2.46,10.14,Engineering,Ok,Bad,0.0,0.0,0.0
Pamela Cabrera,Hispanic,female,1.0,Canada,26.0,94014,1,3.04,0.2,2.5,2.56,6.51,0.0,43.0,3.0,0.35,2.27,1.19,1.29,8.56,Engineering,None,Good,0.0,0.0,0.0
Bobby Joubert,Asian,male,2.0,USA,25.0,94043,1,2.26,0.33,1.5,2.03,5.02,0.0,6.0,4.5,0.86,0.58,-1.67,-1.54,4.93,Engineering,Ok,Bad,0.0,1.0,1.0
Sophie Paul,African-American,female,0.0,USA,26.0,94121,1,2.9,0.22,2.5,2.03,4.27,0.0,54.0,2.5,-0.32,1.14,-2.82,-2.26,4.56,Engineering,Ok,Good,0.0,0.0,0.0
Kenneth Avery,African-American,male,1.0,USA,24.0,94131,1,2.99,0.31,1.0,1.82,3.6399999999999997,0.0,44.0,0.0,-3.26,1.31,-2.39,-1.16,6.12,Engineering,None,Good,0.0,1.0,1.0
Erma Walker,Caucasian,female,1.0,Canada,23.0,94040,1,3.25,0.69,2.0,3.26,7.67,0.0,3.0,5.5,1.86,3.02,1.82,1.08,8.11,Engineering,Ok,Bad,0.0,0.0,0.0
Jeremy Musick,Hispanic,male,0.0,USA,23.0,94010,1,3.01,0.53,1.0,3.39,9.19,3.0,33.0,4.0,0.91,3.81,1.79,2.47,10.57,Sciences,Very Good,Bad,0.0,0.0,0.0
Dena Norton,African-American,female,1.0,USA,24.0,95002,1,3.05,0.16,1.0,1.62,3.6100000000000003,0.0,15.0,5.0,1.79,2.74,-1.21,-1.84,5.01,Engineering,None,Bad,0.0,1.0,1.0
Carrie Ashley,Asian,female,0.0,USA,23.0,94109,1,2.65,0.1,1.5,1.64,3.8200000000000003,0.0,48.0,1.5,-0.85,2.67,2.02,1.47,8.53,Humanities,Ok,Good,0.0,0.0,0.0
Beatrice Sanchez,Asian,female,0.0,USA,26.0,94027,1,2.71,0.35,1.0,2.52,6.46,0.0,24.0,3.0,0.18,2.0,-1.47,-1.53,5.35,Engineering,Ok,Bad,0.0,0.0,0.0
Brady Songer,African-American,male,1.0,USA,20.0,94402,1,1.93,0.33,-2.0,0.52,0.6699999999999999,0.0,28.0,1.0,-1.55,0.45,-3.12,-1.45,5.73,Quantitative,None,Bad,0.0,1.0,1.0
Nolan Rodarte,Caucasian,male,0.0,USA,27.0,94403,1,3.14,0.24,2.0,2.8,6.970000000000001,0.0,26.0,3.5,0.65,3.55,3.41,1.96,8.9,Quantitative,None,Good,0.0,0.0,0.0
Mary Baker,Caucasian,female,0.0,USA,27.0,95134,1,3.01,0.29,4.0,2.68,6.109999999999999,3.0,16.0,4.5,0.95,3.53,2.1,2.17,9.8,Engineering,Ok,Good,1.0,1.0,0.0
Helen Sigmon,Caucasian,female,0.0,USA,22.0,94061,1,2.99,0.41,2.0,2.75,6.470000000000001,0.0,22.0,4.0,0.63,2.04,-0.14,0.52,7.96,Engineering,Ok,Bad,0.0,1.0,0.0
Kristin Whisenhunt,Asian,female,0.0,Australia,22.0,94933,1,2.72,0.24,-2.0,1.74,5.35,0.0,95.0,2.0,-0.92,2.89,2.37,2.01,9.21,Quantitative,Ok,Bad,0.0,1.0,1.0
Linda Mendez,Other,female,0.0,USA,27.0,94019,1,2.9,0.18,1.0,2.23,5.75,0.0,46.0,5.0,1.47,3.28,1.75,1.88,9.6,Engineering,Ok,Bad,0.0,1.0,0.0
Michael Ayre,Caucasian,male,0.0,USA,24.0,94549,1,2.44,0.22,1.5,2.07,5.11,0.0,53.0,0.5,-1.79,3.56,2.2,2.02,9.49,Engineering,Ok,Bad,0.0,0.0,0.0
Jess Luna,Caucasian,male,0.0,USA,21.0,94043,1,2.85,0.29,-2.0,1.51,3.9299999999999997,0.0,7.0,5.5,2.1,2.98,1.3,0.67,7.82,Quantitative,Ok,Good,0.0,1.0,1.0
Harold Rutland,Other,male,0.0,USA,27.0,94040,1,2.88,0.29,0.0,2.81,7.9399999999999995,0.0,3.0,1.0,-1.93,3.45,2.37,1.97,9.41,Humanities,Ok,Good,0.0,0.0,0.0
Glenn Whitten,Other,male,0.0,Australia,23.0,94043,1,2.68,0.24,1.0,2.41,6.5,0.0,6.0,2.0,-1.15,0.75,-1.78,-2.53,3.56,Engineering,Ok,Bad,0.0,1.0,1.0
Faith Bristol,Caucasian,female,0.0,Canada,24.0,94801,1,3.37,0.37,3.0,2.92,7.109999999999999,0.0,63.0,1.5,-1.12,1.01,-1.56,-1.28,5.35,Quantitative,None,Good,0.0,0.0,0.0
Cynthia Dobson,Caucasian,female,0.0,USA,24.0,94010,1,1.87,0.51,-1.0,0.93,1.42,0.0,33.0,0.0,-3.07,1.94,1.28,1.35,8.44,Engineering,Ok,Bad,0.0,0.0,1.0
David Stutz,Other,male,0.0,USA,24.0,94040,1,2.68,0.37,0.5,2.45,6.24,0.0,0.0,4.0,1.01,1.97,-0.42,0.16,7.44,Quantitative,None,Good,0.0,0.0,0.0
Kim Welch,Caucasian,female,1.0,USA,21.0,94040,1,2.55,0.33,-2.0,1.02,2.3499999999999996,0.0,4.0,4.5,1.33,1.8,0.59,1.29,8.67,Engineering,None,Bad,0.0,1.0,1.0
John Bergen,Hispanic,male,0.0,USA,26.0,94121,1,2.1,0.27,2.5,1.95,4.38,0.5,54.0,0.5,-2.08,0.97,-1.95,-1.24,5.76,Sciences,None,Good,0.0,0.0,1.0
Claude Cribb,African-American,male,0.0,USA,29.0,94085,1,3.05,0.14,1.0,2.43,6.63,3.0,9.0,5.0,1.48,3.62,2.56,2.16,9.63,Sciences,Very Good,Bad,0.0,1.0,0.0
Paul West,Caucasian,male,0.0,USA,23.0,94538,1,2.75,0.33,0.5,1.48,2.8099999999999996,3.0,21.0,5.0,1.32,1.97,-0.26,-0.98,5.62,Engineering,Ok,Bad,0.0,1.0,1.0
Irene Hall,Asian,female,1.0,China,28.0,94709,1,3.32,0.43,3.0,3.04,7.18,0.0,59.0,3.5,0.57,2.35,0.71,0.63,7.72,Sciences,Very Good,Bad,0.0,1.0,0.0
Daniel Goodwin,Caucasian,male,0.0,USA,29.0,94595,1,3.48,0.65,4.0,4.2,10.23,0.0,56.0,4.0,0.93,4.55,2.87,2.36,10.18,Quantitative,Ok,Good,0.0,0.0,0.0
Michael Donati,Caucasian,male,0.0,USA,23.0,94611,1,2.41,0.0,2.0,1.61,4.08,0.0,52.0,2.0,-0.86,1.67,-0.39,-0.09,6.96,Engineering,None,Good,0.0,1.0,1.0
Philip Miles,Asian,male,1.0,USA,25.0,94070,1,2.39,0.25,2.5,1.99,4.56,0.0,27.0,2.0,-0.62,2.38,-0.02,0.55,8.08,Quantitative,None,Bad,0.0,0.0,1.0
Luanne Barnett,Asian,female,1.0,USA,26.0,94560,1,3.69,0.37,3.0,3.34,8.04,1.0,29.0,1.0,-1.51,1.31,-1.27,0.39,7.88,Engineering,None,Good,0.0,0.0,1.0
Lillian Brock,Caucasian,female,1.0,USA,29.0,94070,1,3.01,0.55,5.0,3.09,6.4399999999999995,0.0,27.0,2.0,-0.79,2.97,1.28,0.92,8.21,Quantitative,Very Good,Bad,1.0,0.0,0.0
Danny Ned,Caucasian,male,0.0,USA,23.0,94945,1,2.13,0.47,-2.0,1.46,3.6799999999999997,0.0,77.0,2.0,-0.73,2.36,1.31,0.66,7.42,Engineering,Very Good,Good,0.0,1.0,1.0
Arthur Martinez,Caucasian,male,1.0,USA,26.0,94544,1,2.73,0.2,0.0,1.73,4.44,0.0,32.0,4.5,1.52,1.11,0.51,0.5,7.29,Quantitative,Ok,Good,0.0,1.0,1.0
Jeremy Katayama,Asian,male,0.0,USA,23.0,94595,1,3.35,0.61,-1.0,2.6,6.35,0.0,56.0,3.5,0.62,1.84,-0.68,-0.95,5.74,Engineering,Ok,Good,0.0,1.0,0.0
Marty Hay,Caucasian,female,0.0,Canada,28.0,94591,1,3.25,0.33,4.0,3.62,9.35,0.0,74.0,6.0,2.92,4.96,4.67,4.36,12.57,Humanities,Ok,Good,1.0,0.0,0.0
Vernon Carrell,African-American,male,1.0,USA,26.0,94030,1,2.57,0.41,3.0,2.54,5.68,0.0,34.0,2.0,-0.76,2.4,-1.24,-1.72,5.03,Engineering,Ok,Bad,0.0,1.0,1.0
Katherine Pedroza,Caucasian,female,0.0,USA,23.0,94559,1,3.43,0.37,1.0,3.17,8.1,0.0,89.0,1.0,-1.52,2.69,2.2,2.03,9.35,Quantitative,Ok,Good,1.0,0.0,0.0
